CH_0,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
65,255,0,0,0,0,0,0,0,0,0,0
255,255,0,0,0,0,0,0,5,0,0,0
255,255,255,255,255,3,255,0,255,2,255,0
255,255,255,255,255,255,255,255,255,255,255,255
0,0,255,255,255,255,255,255,181,255,255,255
0,0,0,13,0,255,0,255,0,255,183,255
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
32,255,0,0,0,0,0,0,0,0,0,0
255,255,0,0,0,0,0,0,1,0,0,0
255,255,255,255,255,3,255,0,255,6,255,0
255,255,255,255,255,255,255,38,255,255,255,14
0,0,255,255,255,255,255,255,10,255,255,255
